statement	score	confidence	gemini_2_5_flash
Quercetin	3	not classifiable	possibly carcinogenic
2-Methylchrysene	3	not classifiable	probably carcinogenic
Disulfiram	3	not classifiable	not classifiable
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Triethylene glycol diglycidyl ether	3	not classifiable	not classifiable
Hycanthone mesylate	3	not classifiable	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorophene	3	not classifiable	possibly carcinogenic
Sudan Red 7B	3	not classifiable	possibly carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
Styrene-butadiene copolymers	3	not classifiable	not classifiable
Iron-dextrin complex	3	not classifiable	not classifiable
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
4,5',8-Trimethylpsoralen	3	not classifiable	carcinogenic to humans
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Isatidine	3	not classifiable	probably carcinogenic
3-Methylfluoranthene	3	not classifiable	not classifiable
n-Propyl carbamate	3	not classifiable	not classifiable
13H-Dibenzo[a,g]fluorene	3	not classifiable	not classifiable
Fuel oils, distillate (light)	3	not classifiable	probably carcinogenic
Trifluralin	3	not classifiable	possibly carcinogenic
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	carcinogenic to humans
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	carcinogenic to humans
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Lead	2B	possibly carcinogenic	probably carcinogenic
4-Nitrobiphenyl	3	not classifiable	carcinogenic to humans
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Tetrabromobisphenol A	2A	probably carcinogenic	not classifiable
Etoposide	1	carcinogenic to humans	carcinogenic to humans
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Dibenz[a,j]anthracene	3	not classifiable	probably carcinogenic
Picloram	3	not classifiable	not classifiable
Benz[a]acridine	3	not classifiable	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	possibly carcinogenic
Benzoyl peroxide	3	not classifiable	not classifiable
Ceramic implants	3	not classifiable	not classifiable
Electric fields, static	3	not classifiable	not classifiable
Nitrotoluenes	3	not classifiable	possibly carcinogenic
Leather tanning and processing	3	not classifiable	not classifiable
Diphenylamine	2B	possibly carcinogenic	not classifiable
Ponceau SX	3	not classifiable	not classifiable
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
CI Orange G	3	not classifiable	not classifiable
Diallate	3	not classifiable	possibly carcinogenic
Dental materials	3	not classifiable	not classifiable
Isophorone	2B	possibly carcinogenic	possibly carcinogenic
Perylene	3	not classifiable	not classifiable
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
T2-Trichothecene	3	not classifiable	not classifiable
Tacrolimus	1	carcinogenic to humans	carcinogenic to humans
Catechol	2B	possibly carcinogenic	possibly carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
Fluorescent lighting	3	not classifiable	not classifiable
Hair colouring products (personal use of)	3	not classifiable	possibly carcinogenic
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Coumarin	3	not classifiable	not classifiable
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Diazepam	3	not classifiable	not classifiable
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Nitrofurantoin	3	not classifiable	possibly carcinogenic
Lead compounds, organic	3	not classifiable	probably carcinogenic
Mitoxantrone	2B	possibly carcinogenic	carcinogenic to humans
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
Phenyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Petasitenine	3	not classifiable	possibly carcinogenic
Ponceau MX	2B	possibly carcinogenic	probably carcinogenic
Jet fuel	3	not classifiable	not classifiable
Sudan II	3	not classifiable	possibly carcinogenic
5-Nitro-ortho-anisidine	3	not classifiable	possibly carcinogenic
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	carcinogenic to humans
2-Methylfluoranthene	3	not classifiable	not classifiable
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
2,4-Xylidine	3	not classifiable	possibly carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
3-Carbethoxypsoralen	3	not classifiable	possibly carcinogenic
Benzo[ghi]fluoranthene	3	not classifiable	probably carcinogenic
Chlordimeform	3	not classifiable	probably carcinogenic
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylenediamine	2B	possibly carcinogenic	not classifiable
4,4',6-Trimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Penicillic acid	3	not classifiable	not classifiable
Benz[l]aceanthrylene	3	not classifiable	possibly carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Amitrole	3	not classifiable	possibly carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Caffeic acid	2B	possibly carcinogenic	not classifiable
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	possibly carcinogenic
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
Ponceau 3R	2B	possibly carcinogenic	possibly carcinogenic
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Carrageenan, native	3	not classifiable	not classifiable
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	probably carcinogenic
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
Chlorinated drinking-water	3	not classifiable	not classifiable
4H-Cyclopenta[def]chrysene	3	not classifiable	not classifiable
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Eugenol	3	not classifiable	not classifiable
Amaranth	3	not classifiable	not classifiable
3-Monochloro-1,2-propanediol	2B	possibly carcinogenic	possibly carcinogenic
Sepiolite	3	not classifiable	not classifiable
Hydrochlorothiazide	1	carcinogenic to humans	possibly carcinogenic
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	possibly carcinogenic
1,5-Naphthalenediamine	3	not classifiable	not classifiable
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
Anthranilic acid	3	not classifiable	PARSE_FAIL
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	probably not carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	not classifiable
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
1-Nitropyrene	2A	probably carcinogenic	possibly carcinogenic
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Isopropyl oils	3	not classifiable	carcinogenic to humans
Electric fields, extremely low-frequency	3	not classifiable	possibly carcinogenic
Benzo[g]chrysene	3	not classifiable	not classifiable
Dibenz[a,h]anthracene	2A	probably carcinogenic	carcinogenic to humans
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Polymethylene polyphenyl isocyanate	3	not classifiable	not classifiable
Potassium bromate	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 2	3	not classifiable	not classifiable
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
Shale oils	1	carcinogenic to humans	carcinogenic to humans
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
para-Nitrosodiphenylamine	3	not classifiable	possibly carcinogenic
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Polyethylene	3	not classifiable	not classifiable
3,5-Dinitrotoluene	3	not classifiable	not classifiable
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Polyurethane foams	3	not classifiable	not classifiable
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
5-Aminoacenaphthene	3	not classifiable	not classifiable
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	not classifiable
Schistosoma mansoni (infection with)	3	not classifiable	carcinogenic to humans
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Vincristine sulfate	3	not classifiable	probably carcinogenic
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
Polypropylene	3	not classifiable	not classifiable
Retrorsine	3	not classifiable	possibly carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	possibly carcinogenic
Erionite	1	carcinogenic to humans	carcinogenic to humans
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Methyl red	3	not classifiable	not classifiable
Diesel fuels, distillate (light)	3	not classifiable	not classifiable
3-Methylchrysene	3	not classifiable	probably carcinogenic
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Furfural	3	not classifiable	possibly carcinogenic
Trichloroethylene	1	carcinogenic to humans	carcinogenic to humans
Isopropyl alcohol	3	not classifiable	not classifiable
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diamino-4-nitrobenzene	3	not classifiable	not classifiable
Benzo[b]chrysene	3	not classifiable	not classifiable
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	possibly carcinogenic
tert-Amyl methyl ether	3	not classifiable	possibly carcinogenic
1,8-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosoanabasine (NAB)	3	not classifiable	not classifiable
Evans blue	3	not classifiable	not classifiable
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	carcinogenic to humans
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	possibly carcinogenic
ortho-Dichlorobenzene	3	not classifiable	not classifiable
3-Nitroperylene	3	not classifiable	possibly carcinogenic
Bisulfites	3	not classifiable	not classifiable
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	probably carcinogenic
Picene	3	not classifiable	not classifiable
Polystyrene	3	not classifiable	PARSE_FAIL
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Creosotes	2A	probably carcinogenic	probably carcinogenic
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
