statement	score	confidence	gemini_2_5_flash
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
3-Carbethoxypsoralen	3	not classifiable	not classifiable
Mirex	2B	possibly carcinogenic	possibly carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
D & C Red No. 9	3	not classifiable	not classifiable
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
2,4,6-Tris(1-aziridinyl)-s-triazine	3	not classifiable	probably carcinogenic
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	probably carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	possibly carcinogenic
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Perylene	3	not classifiable	not classifiable
Ceramic implants	3	not classifiable	not classifiable
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
1-Butyl glycidyl ether	2B	possibly carcinogenic	probably carcinogenic
Dulcin	3	not classifiable	not classifiable
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Dental materials	3	not classifiable	i don't know
Triphenylene	3	not classifiable	not classifiable
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Isopropyl alcohol	3	not classifiable	not classifiable
Piperonyl butoxide	3	not classifiable	not classifiable
Polyurethane foams	3	not classifiable	i don't know
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Symphytine	3	not classifiable	possibly carcinogenic
Cobalt metal with tungsten carbide	2A	probably carcinogenic	carcinogenic to humans
Penicillic acid	3	not classifiable	not classifiable
N,N-Dimethylformamide	2A	probably carcinogenic	possibly carcinogenic
Ponceau MX	2B	possibly carcinogenic	possibly carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
HC Blue No. 2	3	not classifiable	not classifiable
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Coronene	3	not classifiable	i don't know
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Hypochlorite salts	3	not classifiable	not classifiable
ortho-Phenylenediamine	2B	possibly carcinogenic	not classifiable
Benzo[e]pyrene	3	not classifiable	possibly carcinogenic
Microcystis extracts	3	not classifiable	i don't know
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
CI Acid Orange 20	3	not classifiable	not classifiable
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Dihydrosafrole	2B	possibly carcinogenic	possibly carcinogenic
Diazepam	3	not classifiable	possibly carcinogenic
Isoeugenol	2B	possibly carcinogenic	not classifiable
Doxefazepam	3	not classifiable	possibly carcinogenic
Deltamethrin	3	not classifiable	possibly carcinogenic
Benz[a]acridine	3	not classifiable	possibly carcinogenic
Polyethylene	3	not classifiable	i don't know
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
Dimethylcarbamoyl chloride	2A	probably carcinogenic	probably carcinogenic
Ethyl tellurac	3	not classifiable	i don't know
Methyl acrylate	2B	possibly carcinogenic	not classifiable
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
Atrazine	3	not classifiable	possibly carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	possibly carcinogenic
Citrinin	3	not classifiable	not classifiable
Prednisone	3	not classifiable	probably carcinogenic
Hexachlorobutadiene	3	not classifiable	not classifiable
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
Methyl red	3	not classifiable	not classifiable
Chlordimeform	3	not classifiable	possibly carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Sulfallate	2B	possibly carcinogenic	possibly carcinogenic
Diisopropyl sulfate	2B	possibly carcinogenic	possibly carcinogenic
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	i don't know
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Carrageenan, native	3	not classifiable	possibly carcinogenic
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Quercetin	3	not classifiable	not classifiable
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Fluorene	3	not classifiable	not classifiable
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Sepiolite	3	not classifiable	not classifiable
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Mate, not very hot (drinking)	3	not classifiable	not classifiable
Petasitenine	3	not classifiable	possibly carcinogenic
Benzo[b]chrysene	3	not classifiable	possibly carcinogenic
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Benz[c]acridine	3	not classifiable	possibly carcinogenic
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Permethrin	3	not classifiable	probably carcinogenic
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Trichlorfon	3	not classifiable	not classifiable
Monuron	3	not classifiable	not classifiable
n-Propyl carbamate	3	not classifiable	not classifiable
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	probably carcinogenic
Apholate	3	not classifiable	possibly carcinogenic
Styrene-butadiene copolymers	3	not classifiable	not classifiable
Sudan Red 7B	3	not classifiable	possibly carcinogenic
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
Methimazole	3	not classifiable	possibly carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Hydralazine	3	not classifiable	possibly carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Etoposide	1	carcinogenic to humans	carcinogenic to humans
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
Ptaquiloside	3	not classifiable	i don't know
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
Retrorsine	3	not classifiable	possibly carcinogenic
Mineral oils, highly-refined	3	not classifiable	not classifiable
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	possibly carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Benzo[g]chrysene	3	not classifiable	not classifiable
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
Isatidine	3	not classifiable	possibly carcinogenic
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Angelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Endrin	3	not classifiable	not classifiable
CI Acid Orange 3	3	not classifiable	not classifiable
1,5-Naphthalenediamine	3	not classifiable	possibly carcinogenic
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Oestradiol mustard	3	not classifiable	probably carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
Voriconazole	1	carcinogenic to humans	probably carcinogenic
Spironolactone	3	not classifiable	possibly carcinogenic
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Iron-dextrin complex	3	not classifiable	i don't know
4-Hydroxyazobenzene	3	not classifiable	not classifiable
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	probably carcinogenic
Diesel fuels, distillate (light)	3	not classifiable	not classifiable
Methoxychlor	3	not classifiable	possibly carcinogenic
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	probably carcinogenic
Tetrahydrofuran	2B	possibly carcinogenic	not classifiable
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Chlorinated drinking-water	3	not classifiable	not classifiable
1-Methylchrysene	3	not classifiable	possibly carcinogenic
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Lead compounds, organic	3	not classifiable	not classifiable
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
α-Methylstyrene	2B	possibly carcinogenic	not classifiable
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Trifluralin	3	not classifiable	possibly carcinogenic
Busulfan	1	carcinogenic to humans	carcinogenic to humans
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Hexachlorophene	3	not classifiable	not classifiable
Amitrole	3	not classifiable	possibly carcinogenic
Zalcitabine	2B	possibly carcinogenic	possibly carcinogenic
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
6-Methylchrysene	3	not classifiable	probably carcinogenic
Pronetalol hydrochloride	3	not classifiable	i don't know
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Clofibrate	3	not classifiable	possibly carcinogenic
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
3,5-Dinitrotoluene	3	not classifiable	i don't know
1,2-Dichloropropane	1	carcinogenic to humans	possibly carcinogenic
Dicofol	3	not classifiable	possibly carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Polyacrylic acid	3	not classifiable	i don't know
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Kaempferol	3	not classifiable	not classifiable
6-Mercaptopurine	3	not classifiable	carcinogenic to humans
Phenylbutazone	3	not classifiable	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	i don't know
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Leather tanning and processing	3	not classifiable	carcinogenic to humans
Seneciphylline	3	not classifiable	possibly carcinogenic
Bisulfites	3	not classifiable	not classifiable
Chlorobenzilate	3	not classifiable	not classifiable
Fluorescent lighting	3	not classifiable	i don't know
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	not classifiable
Isopropyl oils	3	not classifiable	carcinogenic to humans
Acetaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	i don't know
Coal dust	3	not classifiable	carcinogenic to humans
