statement	score	confidence	gemini_2_5_flash
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	carcinogenic to humans
2,4-Xylidine	3	not classifiable	possibly carcinogenic
3-Nitroperylene	3	not classifiable	possibly carcinogenic
Diphenylamine	2B	possibly carcinogenic	not classifiable
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dimethoxybenzidine-4,4'-diisocyanate	3	not classifiable	possibly carcinogenic
Ptaquiloside	3	not classifiable	possibly carcinogenic
Phenyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
Polytetrafluoroethylene	3	not classifiable	not classifiable
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
2-Nitrotoluene	2A	probably carcinogenic	possibly carcinogenic
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Anthanthrene	3	not classifiable	not classifiable
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	probably carcinogenic
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Mineral oils, highly-refined	3	not classifiable	not classifiable
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
Ceramic implants	3	not classifiable	PARSE_FAIL
Flat-glass and specialty glass (manufacture of)	3	not classifiable	probably carcinogenic
Hexachlorophene	3	not classifiable	not classifiable
Eosin	3	not classifiable	not classifiable
ortho-Phenylenediamine	2B	possibly carcinogenic	not classifiable
1,2-Diamino-4-nitrobenzene	3	not classifiable	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
1,5-Naphthalenediamine	3	not classifiable	not classifiable
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Erionite	1	carcinogenic to humans	carcinogenic to humans
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Ponceau 3R	2B	possibly carcinogenic	possibly carcinogenic
Cinnamyl anthranilate	3	not classifiable	not classifiable
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
4-Hydroxyazobenzene	3	not classifiable	not classifiable
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	carcinogenic to humans
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	not classifiable
Toremifene	3	not classifiable	possibly carcinogenic
Fluorene	3	not classifiable	not classifiable
Doxefazepam	3	not classifiable	possibly carcinogenic
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
2-Amino-4-nitrophenol	3	not classifiable	not classifiable
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	PARSE_FAIL
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
Zalcitabine	2B	possibly carcinogenic	not classifiable
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
2-Methylchrysene	3	not classifiable	probably carcinogenic
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Microcystis extracts	3	not classifiable	possibly carcinogenic
Insulation glass wool	3	not classifiable	not classifiable
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Carrageenan, native	3	not classifiable	not classifiable
Quercetin	3	not classifiable	not classifiable
Jacobine	3	not classifiable	possibly carcinogenic
tert-Amyl methyl ether	3	not classifiable	not classifiable
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
gamma-Butyrolactone	3	not classifiable	not classifiable
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
4-Methylchrysene	3	not classifiable	probably carcinogenic
Benz[a]acridine	3	not classifiable	probably carcinogenic
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
Ethyl tellurac	3	not classifiable	not classifiable
Symphytine	3	not classifiable	not classifiable
1-Methylchrysene	3	not classifiable	possibly carcinogenic
Diazepam	3	not classifiable	not classifiable
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Hexachlorobutadiene	3	not classifiable	possibly carcinogenic
Ethylenethiourea	3	not classifiable	possibly carcinogenic
Seneciphylline	3	not classifiable	possibly carcinogenic
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
5-Nitro-ortho-toluidine	3	not classifiable	possibly carcinogenic
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Voriconazole	1	carcinogenic to humans	possibly carcinogenic
Polymethylene polyphenyl isocyanate	3	not classifiable	not classifiable
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Benz[c]acridine	3	not classifiable	probably carcinogenic
Acrylic fibres	3	not classifiable	not classifiable
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Mate, not very hot (drinking)	3	not classifiable	not classifiable
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Sudan Brown RR	3	not classifiable	PARSE_FAIL
ortho-Dichlorobenzene	3	not classifiable	not classifiable
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
3-Methylchrysene	3	not classifiable	possibly carcinogenic
Etoposide	1	carcinogenic to humans	carcinogenic to humans
1,8-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Isopropyl oils	3	not classifiable	carcinogenic to humans
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
Coffee, drinking	3	not classifiable	possibly carcinogenic
Polyurethane foams	3	not classifiable	PARSE_FAIL
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Polyethylene	3	not classifiable	not classifiable
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
Dacarbazine	2B	possibly carcinogenic	carcinogenic to humans
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
5-Nitro-ortho-anisidine	3	not classifiable	possibly carcinogenic
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Bisulfites	3	not classifiable	PARSE_FAIL
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Jet fuel	3	not classifiable	possibly carcinogenic
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
Perylene	3	not classifiable	PARSE_FAIL
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	possibly carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
4,5',8-Trimethylpsoralen	3	not classifiable	probably carcinogenic
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
Hair colouring products (personal use of)	3	not classifiable	not classifiable
Sudan II	3	not classifiable	not classifiable
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
4-Nitrobiphenyl	3	not classifiable	possibly carcinogenic
4,4',6-Trimethylangelicin plus ultraviolet A radiation	3	not classifiable	carcinogenic to humans
T2-Trichothecene	3	not classifiable	not classifiable
Benzo[g]chrysene	3	not classifiable	possibly carcinogenic
Isopropyl alcohol	3	not classifiable	not classifiable
Polystyrene	3	not classifiable	not classifiable
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Mitoxantrone	2B	possibly carcinogenic	carcinogenic to humans
Metabisulfites	3	not classifiable	PARSE_FAIL
Caffeic acid	2B	possibly carcinogenic	not classifiable
para-Nitrosodiphenylamine	3	not classifiable	possibly carcinogenic
ortho-Aminoazotoluene	2B	possibly carcinogenic	possibly carcinogenic
Retrorsine	3	not classifiable	possibly carcinogenic
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Polypropylene	3	not classifiable	not classifiable
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Ethylene sulfide	3	not classifiable	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	possibly carcinogenic
Trifluralin	3	not classifiable	possibly carcinogenic
13H-Dibenzo[a,g]fluorene	3	not classifiable	not classifiable
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Evans blue	3	not classifiable	not classifiable
Glass filament, continuous	3	not classifiable	not classifiable
Pyridine	2B	possibly carcinogenic	not classifiable
Electric fields, static	3	not classifiable	not classifiable
HC Blue No. 2	3	not classifiable	not classifiable
Polyacrylic acid	3	not classifiable	PARSE_FAIL
Trichloroethylene	1	carcinogenic to humans	carcinogenic to humans
Acridine orange	3	not classifiable	not classifiable
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Vincristine sulfate	3	not classifiable	probably carcinogenic
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
Vinyl acetate	2B	possibly carcinogenic	not classifiable
Naphtho[2,1-a]fluoranthene	3	not classifiable	probably carcinogenic
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	PARSE_FAIL
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	possibly carcinogenic
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Eugenol	3	not classifiable	not classifiable
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	probably carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
1,2-Diphenylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
3,7-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
Nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
Polymethyl methacrylate	3	not classifiable	not classifiable
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
Diazomethane	3	not classifiable	probably carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
Coal-tar distillation	1	carcinogenic to humans	carcinogenic to humans
