statement	score	confidence	gemini_2_5_flash
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Mineral oils, highly-refined	3	not classifiable	not classifiable
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
Anaesthetics, volatile	3	not classifiable	not classifiable
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Picene	3	not classifiable	possibly carcinogenic
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
Anthanthrene	3	not classifiable	not classifiable
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
6-Methylchrysene	3	not classifiable	possibly carcinogenic
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Quercetin	3	not classifiable	not classifiable
4-Chloro-ortho-phenylenediamine	2B	possibly carcinogenic	possibly carcinogenic
Bisulfites	3	not classifiable	not classifiable
Actinomycin D	3	not classifiable	probably carcinogenic
Modacrylic fibres	3	not classifiable	not classifiable
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
Senkirkine	3	not classifiable	not classifiable
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
Ponceau MX	2B	possibly carcinogenic	not classifiable
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Polyurethane foams	3	not classifiable	PARSE_FAIL
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
4,5',8-Trimethylpsoralen	3	not classifiable	carcinogenic to humans
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Perylene	3	not classifiable	PARSE_FAIL
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Prednisone	3	not classifiable	probably carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	probably carcinogenic
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
Electric fields, static	3	not classifiable	not classifiable
Light Green SF	3	not classifiable	not classifiable
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Methimazole	3	not classifiable	possibly carcinogenic
Anthracene	2B	possibly carcinogenic	not classifiable
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Hypochlorite salts	3	not classifiable	not classifiable
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
Kaempferol	3	not classifiable	PARSE_FAIL
Monuron	3	not classifiable	not classifiable
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
Voriconazole	1	carcinogenic to humans	possibly carcinogenic
Insulation glass wool	3	not classifiable	not classifiable
Isopropyl alcohol	3	not classifiable	not classifiable
1,5-Naphthalenediamine	3	not classifiable	not classifiable
CI Acid Red 114	2B	possibly carcinogenic	possibly carcinogenic
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Jet fuel	3	not classifiable	possibly carcinogenic
Diesel fuels, distillate (light)	3	not classifiable	not classifiable
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Citrinin	3	not classifiable	not classifiable
CI Acid Orange 20	3	not classifiable	PARSE_FAIL
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
2-Methylfluoranthene	3	not classifiable	not classifiable
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Clomiphene citrate	3	not classifiable	possibly carcinogenic
Ethyl tellurac	3	not classifiable	possibly carcinogenic
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Ampicillin	3	not classifiable	PARSE_FAIL
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Ethylene sulfide	3	not classifiable	PARSE_FAIL
Hexachlorophene	3	not classifiable	not classifiable
Zectran	3	not classifiable	PARSE_FAIL
Evans blue	3	not classifiable	not classifiable
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Zalcitabine	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Kojic acid	3	not classifiable	possibly carcinogenic
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
Amitrole	3	not classifiable	possibly carcinogenic
Sudan Brown RR	3	not classifiable	PARSE_FAIL
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	probably carcinogenic
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	possibly carcinogenic
Benzo[b]chrysene	3	not classifiable	possibly carcinogenic
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
2-Bromopropane	2A	probably carcinogenic	possibly carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	possibly carcinogenic
1,4-Diamino-2-nitrobenzene	3	not classifiable	possibly carcinogenic
Dibenzo[a,e]pyrene	3	not classifiable	carcinogenic to humans
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
Acetaldehyde	2B	possibly carcinogenic	possibly carcinogenic
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
1,2-Dichloropropane	1	carcinogenic to humans	probably carcinogenic
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
Benzo[ghi]perylene	3	not classifiable	not classifiable
Polyvinyl chloride	3	not classifiable	not classifiable
Carmoisine	3	not classifiable	PARSE_FAIL
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	PARSE_FAIL
Naphtho[2,3-e]pyrene	3	not classifiable	PARSE_FAIL
2-Methylchrysene	3	not classifiable	probably carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
Polystyrene	3	not classifiable	not classifiable
Cimetidine	3	not classifiable	not classifiable
5-Fluorouracil	3	not classifiable	possibly carcinogenic
Polytetrafluoroethylene	3	not classifiable	not classifiable
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
2,4-Diaminotoluene	2B	possibly carcinogenic	possibly carcinogenic
Isatidine	3	not classifiable	possibly carcinogenic
Toremifene	3	not classifiable	possibly carcinogenic
Ponceau SX	3	not classifiable	not classifiable
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	not classifiable
Tacrolimus	1	carcinogenic to humans	carcinogenic to humans
Fluorides (inorganic, used in drinking-water)	3	not classifiable	possibly carcinogenic
Lead compounds, organic	3	not classifiable	not classifiable
Glycidol	2A	probably carcinogenic	probably carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	possibly carcinogenic
Trichlorfon	3	not classifiable	possibly carcinogenic
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	not classifiable
Didanosine	3	not classifiable	possibly carcinogenic
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Magnetic fields, static	3	not classifiable	not classifiable
Polyvinyl acetate	3	not classifiable	not classifiable
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	possibly carcinogenic
Polyethylene	3	not classifiable	not classifiable
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	possibly carcinogenic
Guinea Green B	3	not classifiable	not classifiable
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Endrin	3	not classifiable	not classifiable
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
Piperonyl butoxide	3	not classifiable	not classifiable
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Aldicarb	3	not classifiable	not classifiable
4-Chloro-meta-phenylenediamine	3	not classifiable	possibly carcinogenic
Coronene	3	not classifiable	not classifiable
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Sepiolite	3	not classifiable	possibly carcinogenic
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	not classifiable
Chrysoidine	3	not classifiable	possibly carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Nitrofurantoin	3	not classifiable	not classifiable
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	possibly carcinogenic
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Chlordimeform	3	not classifiable	possibly carcinogenic
para-Nitrosodiphenylamine	3	not classifiable	not classifiable
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
Jacobine	3	not classifiable	possibly carcinogenic
Chloral	2A	probably carcinogenic	not classifiable
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	possibly carcinogenic
1,8-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
ortho-Aminoazotoluene	2B	possibly carcinogenic	carcinogenic to humans
Carbaryl	3	not classifiable	probably carcinogenic
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Fumonisin B1	2B	possibly carcinogenic	possibly carcinogenic
Chlorinated drinking-water	3	not classifiable	not classifiable
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Benz[a]acridine	3	not classifiable	not classifiable
Methylene blue	3	not classifiable	not classifiable
Hydralazine	3	not classifiable	possibly carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
Fenvalerate	3	not classifiable	possibly carcinogenic
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Creosotes	2A	probably carcinogenic	carcinogenic to humans
Furfuryl alcohol	2B	possibly carcinogenic	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
CI Acid Orange 3	3	not classifiable	not classifiable
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Fluometuron	3	not classifiable	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Diphenylamine	2B	possibly carcinogenic	not classifiable
Petasitenine	3	not classifiable	possibly carcinogenic
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Dulcin	3	not classifiable	possibly carcinogenic
Permethrin	3	not classifiable	probably carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
Cinnamyl anthranilate	3	not classifiable	not classifiable
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	not classifiable
Deltamethrin	3	not classifiable	possibly carcinogenic
Phenyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Coal dust	3	not classifiable	not classifiable
