statement	score	confidence	gemini_2_5_flash
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Picene	3	not classifiable	not classifiable
Vinyl acetate	2B	possibly carcinogenic	not classifiable
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
Hair colouring products (personal use of)	3	not classifiable	not classifiable
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Coffee, drinking	3	not classifiable	not classifiable
Luteoskyrin	3	not classifiable	i don't know
Fluorene	3	not classifiable	not classifiable
Chlordimeform	3	not classifiable	possibly carcinogenic
Hexamethylphosphoramide	2B	possibly carcinogenic	possibly carcinogenic
para-Nitrosodiphenylamine	3	not classifiable	not classifiable
Polytetrafluoroethylene	3	not classifiable	not classifiable
Benz[a]acridine	3	not classifiable	possibly carcinogenic
Benzo[ghi]fluoranthene	3	not classifiable	not classifiable
Nitrofurantoin	3	not classifiable	not classifiable
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Chlorinated drinking-water	3	not classifiable	not classifiable
Ethyl tellurac	3	not classifiable	i don't know
Shale oils	1	carcinogenic to humans	carcinogenic to humans
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	possibly carcinogenic
Vitamin K substances	3	not classifiable	not classifiable
Coal dust	3	not classifiable	not classifiable
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Carbaryl	3	not classifiable	not classifiable
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Sudan II	3	not classifiable	not classifiable
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Acetaldehyde	2B	possibly carcinogenic	carcinogenic to humans
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
Leather tanning and processing	3	not classifiable	carcinogenic to humans
4-Hydroxyazobenzene	3	not classifiable	not classifiable
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	possibly carcinogenic
Sudan Red 7B	3	not classifiable	not classifiable
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Madder root (Rubia tinctorum)	3	not classifiable	not classifiable
Glycidaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Quercetin	3	not classifiable	not classifiable
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
11H-Benz[bc]aceanthrylene	3	not classifiable	possibly carcinogenic
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Jet fuel	3	not classifiable	possibly carcinogenic
Nodularins	3	not classifiable	possibly carcinogenic
Hexachlorobutadiene	3	not classifiable	not classifiable
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
N-Vinyl-2-pyrrolidone	3	not classifiable	possibly carcinogenic
d-Limonene	3	not classifiable	not classifiable
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	possibly carcinogenic
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Isosafrole	3	not classifiable	possibly carcinogenic
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
Retrorsine	3	not classifiable	possibly carcinogenic
Sudan Brown RR	3	not classifiable	i don't know
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	not classifiable
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Hydroxyurea	3	not classifiable	probably carcinogenic
1,5-Naphthalenediamine	3	not classifiable	not classifiable
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
Dental materials	3	not classifiable	not classifiable
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Polyethylene	3	not classifiable	i don't know
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Benzo[b]chrysene	3	not classifiable	probably carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
Sulfasalazine	2B	possibly carcinogenic	not classifiable
1-Bromo-3-chloropropane	2B	possibly carcinogenic	possibly carcinogenic
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
Chloral	2A	probably carcinogenic	not classifiable
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Methimazole	3	not classifiable	possibly carcinogenic
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
Zineb	3	not classifiable	not classifiable
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
Sulfafurazole (Sulfisoxazole)	3	not classifiable	not classifiable
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Ponceau 3R	2B	possibly carcinogenic	not classifiable
Propham	3	not classifiable	not classifiable
1,2-Dihydroaceanthrylene	3	not classifiable	i don't know
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
4-Amino-2-nitrophenol	3	not classifiable	not classifiable
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Hypochlorite salts	3	not classifiable	i don't know
Benz[c]acridine	3	not classifiable	possibly carcinogenic
Endrin	3	not classifiable	i don't know
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
3-Nitroperylene	3	not classifiable	probably carcinogenic
Polypropylene	3	not classifiable	not classifiable
Acrylonitrile	1	carcinogenic to humans	possibly carcinogenic
CI Acid Orange 3	3	not classifiable	not classifiable
Etoposide	1	carcinogenic to humans	carcinogenic to humans
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Lead	2B	possibly carcinogenic	probably carcinogenic
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomethylethylamine	2B	possibly carcinogenic	probably carcinogenic
Isopropyl alcohol	3	not classifiable	not classifiable
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
Fluorescent lighting	3	not classifiable	i don't know
Seneciphylline	3	not classifiable	possibly carcinogenic
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	not classifiable
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
Ponceau SX	3	not classifiable	not classifiable
Petasitenine	3	not classifiable	not classifiable
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
Guinea Green B	3	not classifiable	not classifiable
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
6-Methylchrysene	3	not classifiable	probably carcinogenic
Trifluralin	3	not classifiable	not classifiable
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
Mitoxantrone	2B	possibly carcinogenic	probably carcinogenic
Benzo[g]chrysene	3	not classifiable	probably carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Atrazine	3	not classifiable	possibly carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Mineral oils, highly-refined	3	not classifiable	not classifiable
CI Direct Blue 15	2B	possibly carcinogenic	not classifiable
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
Crotonaldehyde	2B	possibly carcinogenic	not classifiable
Glycidol	2A	probably carcinogenic	probably carcinogenic
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
Methoxychlor	3	not classifiable	not classifiable
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	possibly carcinogenic
Styrene-butadiene copolymers	3	not classifiable	not classifiable
Amitrole	3	not classifiable	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Erionite	1	carcinogenic to humans	carcinogenic to humans
Diesel fuels, distillate (light)	3	not classifiable	probably carcinogenic
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
3-Methylchrysene	3	not classifiable	possibly carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
Coronene	3	not classifiable	not classifiable
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
2-Amino-5-nitrothiazole	3	not classifiable	possibly carcinogenic
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	not classifiable
Hexachlorophene	3	not classifiable	not classifiable
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	not classifiable
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Isatidine	3	not classifiable	i don't know
Carmoisine	3	not classifiable	i don't know
Aurothioglucose	3	not classifiable	not classifiable
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Clofibrate	3	not classifiable	possibly carcinogenic
Voriconazole	1	carcinogenic to humans	probably carcinogenic
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
Ptaquiloside	3	not classifiable	possibly carcinogenic
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Anthranilic acid	3	not classifiable	i don't know
Lead compounds, organic	3	not classifiable	not classifiable
Welding fumes	1	carcinogenic to humans	carcinogenic to humans
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Monuron	3	not classifiable	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
N,N-Dimethylformamide	2A	probably carcinogenic	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	possibly carcinogenic
Triamterene	2B	possibly carcinogenic	not classifiable
Acrylic fibres	3	not classifiable	not classifiable
4,5',8-Trimethylpsoralen	3	not classifiable	carcinogenic to humans
T2-Trichothecene	3	not classifiable	not classifiable
Pyrene	3	not classifiable	not classifiable
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
3-Carbethoxypsoralen	3	not classifiable	i don't know
