statement	score	confidence	gemini_2_5_flash
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Dicofol	3	not classifiable	not classifiable
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
AF-2 [2-(2-Furyl)-3-(5-nitro-2-furyl)acrylamide]	2B	possibly carcinogenic	possibly carcinogenic
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
2-Nitrofluorene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Voriconazole	1	carcinogenic to humans	possibly carcinogenic
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	probably carcinogenic
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
Polychloroprene	3	not classifiable	not classifiable
Methoxychlor	3	not classifiable	possibly carcinogenic
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
4,5',8-Trimethylpsoralen	3	not classifiable	not classifiable
Carbaryl	3	not classifiable	probably carcinogenic
Aurothioglucose	3	not classifiable	not classifiable
Monuron	3	not classifiable	not classifiable
CI Direct Blue 218	2B	possibly carcinogenic	possibly carcinogenic
Trifluralin	3	not classifiable	possibly carcinogenic
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,c]anthracene	3	not classifiable	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Rosiglitazone	3	not classifiable	not classifiable
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
Nitrogen mustard	2A	probably carcinogenic	carcinogenic to humans
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	possibly carcinogenic
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Aldicarb	3	not classifiable	not classifiable
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Benz[a]acridine	3	not classifiable	possibly carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	probably carcinogenic
Palygorskite (Attapulgite)(short fibres, < 5 micrometres)	3	not classifiable	not classifiable
Propylene	3	not classifiable	not classifiable
Diazomethane	3	not classifiable	possibly carcinogenic
Acrylic fibres	3	not classifiable	not classifiable
Eosin	3	not classifiable	not classifiable
Acetaldehyde	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
N,N-Dimethylaniline	3	not classifiable	possibly carcinogenic
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	probably carcinogenic
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Sulfafurazole (Sulfisoxazole)	3	not classifiable	possibly carcinogenic
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Hexamethylphosphoramide	2B	possibly carcinogenic	possibly carcinogenic
Vat Yellow 4	3	not classifiable	not classifiable
Oxazepam	2B	possibly carcinogenic	not classifiable
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
Triphenylene	3	not classifiable	not classifiable
4,4'-Diaminodiphenyl ether	2B	possibly carcinogenic	probably carcinogenic
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Atrazine	3	not classifiable	possibly carcinogenic
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
4,4'-Methylenedianiline	2B	possibly carcinogenic	possibly carcinogenic
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	not classifiable
Methyl red	3	not classifiable	not classifiable
4,4'-Methylenebis(2-chloroaniline) (MOCA)	1	carcinogenic to humans	probably carcinogenic
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Hydroquinone	3	not classifiable	not classifiable
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Chloramphenicol	2A	probably carcinogenic	possibly carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
Polyurethane foams	3	not classifiable	i don't know
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
3-Nitroperylene	3	not classifiable	possibly carcinogenic
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	possibly carcinogenic
Polyethylene	3	not classifiable	not classifiable
Ptaquiloside	3	not classifiable	possibly carcinogenic
4-Nitropyrene	2B	possibly carcinogenic	probably carcinogenic
Didanosine	3	not classifiable	probably carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	possibly carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Dibenz[a,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	i don't know
Naphtho[1,2-b]fluoranthene	3	not classifiable	possibly carcinogenic
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Anthranilic acid	3	not classifiable	not classifiable
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Diphenylamine	2B	possibly carcinogenic	i don't know
N'-Nitrosoanabasine (NAB)	3	not classifiable	not classifiable
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Polyacrylic acid	3	not classifiable	i don't know
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
Caffeic acid	2B	possibly carcinogenic	possibly carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	i don't know
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	not classifiable
Riddelliine	2B	possibly carcinogenic	possibly carcinogenic
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
Dithranol	3	not classifiable	not classifiable
Methimazole	3	not classifiable	probably carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Phenoxybenzamine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Dichlorvos	2B	possibly carcinogenic	possibly carcinogenic
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
Iron-dextrin complex	3	not classifiable	not classifiable
1,2-Dichloropropane	1	carcinogenic to humans	probably carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
13H-Dibenzo[a,g]fluorene	3	not classifiable	possibly carcinogenic
N-Nitrosomethylethylamine	2B	possibly carcinogenic	possibly carcinogenic
d-Limonene	3	not classifiable	not classifiable
Zectran	3	not classifiable	i don't know
Cobalt(II,III) oxide	3	not classifiable	probably carcinogenic
Isosafrole	3	not classifiable	possibly carcinogenic
Anthanthrene	3	not classifiable	not classifiable
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
3-Chloronitrobenzene	3	not classifiable	not classifiable
Schistosoma mansoni (infection with)	3	not classifiable	not classifiable
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
Busulfan	1	carcinogenic to humans	carcinogenic to humans
4-Amino-2-nitrophenol	3	not classifiable	possibly carcinogenic
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Vitamin K substances	3	not classifiable	i don't know
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
Vincristine sulfate	3	not classifiable	probably carcinogenic
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
Picene	3	not classifiable	not classifiable
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Pyrene	3	not classifiable	not classifiable
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Isopropyl alcohol	3	not classifiable	not classifiable
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, single-walled	3	not classifiable	not classifiable
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Diazepam	3	not classifiable	possibly carcinogenic
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
Niridazole	2B	possibly carcinogenic	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	not classifiable
1-Methylchrysene	3	not classifiable	possibly carcinogenic
Petasitenine	3	not classifiable	possibly carcinogenic
Guinea Green B	3	not classifiable	not classifiable
Dibenz[a,j]anthracene	3	not classifiable	probably carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Cinnamyl anthranilate	3	not classifiable	not classifiable
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
Mitoxantrone	2B	possibly carcinogenic	probably carcinogenic
Doxefazepam	3	not classifiable	possibly carcinogenic
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	probably carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	possibly carcinogenic
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Benzo[g]chrysene	3	not classifiable	not classifiable
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Styrene-butadiene copolymers	3	not classifiable	i don't know
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
Hexachlorobutadiene	3	not classifiable	possibly carcinogenic
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
Coronene	3	not classifiable	i don't know
para-Nitrosodiphenylamine	3	not classifiable	not classifiable
Tetrachlorvinphos	2B	possibly carcinogenic	possibly carcinogenic
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
2-Methylfluoranthene	3	not classifiable	i don't know
Brilliant Blue FCF, disodium salt	3	not classifiable	i don't know
