statement	score	confidence	gemini_2_5_flash
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Deltamethrin	3	not classifiable	possibly carcinogenic
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
2-Amino-4-chlorophenol	2B	possibly carcinogenic	possibly carcinogenic
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Acetaldehyde	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Symphytine	3	not classifiable	possibly carcinogenic
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
Chromium (III) compounds	3	not classifiable	not classifiable
Citrinin	3	not classifiable	not classifiable
IQ (2-Amino-3-methylimidazo[4,5-f]quinoline)	2A	probably carcinogenic	probably carcinogenic
Polytetrafluoroethylene	3	not classifiable	not classifiable
Evans blue	3	not classifiable	not classifiable
5-Chloro-ortho-toluidine	3	not classifiable	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	possibly carcinogenic
5-Fluorouracil	3	not classifiable	possibly carcinogenic
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
4,4',6-Trimethylangelicin plus ultraviolet A radiation	3	not classifiable	probably carcinogenic
Polyvinyl chloride	3	not classifiable	i don't know
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
Phenylbutazone	3	not classifiable	possibly carcinogenic
Clomiphene citrate	3	not classifiable	possibly carcinogenic
Kojic acid	3	not classifiable	not classifiable
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Luteoskyrin	3	not classifiable	i don't know
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
Diphenylamine	2B	possibly carcinogenic	not classifiable
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
Retrorsine	3	not classifiable	possibly carcinogenic
Zectran	3	not classifiable	not classifiable
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
4-Methylchrysene	3	not classifiable	possibly carcinogenic
2,5-Xylidine	3	not classifiable	possibly carcinogenic
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	carcinogenic to humans
Apholate	3	not classifiable	not classifiable
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
Rhodamine 6G	3	not classifiable	i don't know
2,4'-Diphenyldiamine	3	not classifiable	i don't know
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
Opisthorchis felineus (infection with)	3	not classifiable	carcinogenic to humans
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
2,3-Dibromopropan-1-ol	2B	possibly carcinogenic	probably carcinogenic
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Sepiolite	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Iron-dextrin complex	3	not classifiable	not classifiable
Perylene	3	not classifiable	not classifiable
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Benzo[b]chrysene	3	not classifiable	not classifiable
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	not classifiable
3-Methylfluoranthene	3	not classifiable	not classifiable
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Dimethylcarbamoyl chloride	2A	probably carcinogenic	probably carcinogenic
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Vinyl acetate	2B	possibly carcinogenic	not classifiable
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
4-Chlorobenzotrifluoride	2B	possibly carcinogenic	possibly carcinogenic
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Anaesthetics, volatile	3	not classifiable	not classifiable
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
2,4,6-Tris(1-aziridinyl)-s-triazine	3	not classifiable	possibly carcinogenic
Sulfallate	2B	possibly carcinogenic	not classifiable
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Seneciphylline	3	not classifiable	possibly carcinogenic
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Benzo[c]fluorene	3	not classifiable	possibly carcinogenic
Eugenol	3	not classifiable	not classifiable
Dimethyl sulfate	2A	probably carcinogenic	carcinogenic to humans
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Benzoyl peroxide	3	not classifiable	not classifiable
Cinnamyl anthranilate	3	not classifiable	not classifiable
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Methoxychlor	3	not classifiable	probably carcinogenic
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	not classifiable
Fluorene	3	not classifiable	not classifiable
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Methyl red	3	not classifiable	not classifiable
gamma-Butyrolactone	3	not classifiable	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Ethylenethiourea	3	not classifiable	possibly carcinogenic
Angelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
1,3-Dichloro-2-propanol	2B	possibly carcinogenic	probably carcinogenic
Light Green SF	3	not classifiable	not classifiable
Tacrolimus	1	carcinogenic to humans	possibly carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Ethylene oxide	1	carcinogenic to humans	carcinogenic to humans
2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)	2B	possibly carcinogenic	possibly carcinogenic
Amaranth	3	not classifiable	not classifiable
Ethylene sulfide	3	not classifiable	possibly carcinogenic
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Fluometuron	3	not classifiable	i don't know
HC Blue No. 1	2B	possibly carcinogenic	not classifiable
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
1,2-Dibromo-3-chloropropane	2B	possibly carcinogenic	probably carcinogenic
Cumene	2B	possibly carcinogenic	possibly carcinogenic
Vincristine sulfate	3	not classifiable	probably carcinogenic
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosohydroxyproline	3	not classifiable	i don't know
2,5-Diaminotoluene	3	not classifiable	possibly carcinogenic
Methyl acrylate	2B	possibly carcinogenic	not classifiable
Diazomethane	3	not classifiable	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	i don't know
Guinea Green B	3	not classifiable	not classifiable
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Microcystis extracts	3	not classifiable	possibly carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	possibly carcinogenic
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	not classifiable
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Benz[l]aceanthrylene	3	not classifiable	probably carcinogenic
Polyacrylic acid	3	not classifiable	i don't know
Reserpine	3	not classifiable	possibly carcinogenic
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Flat-glass and specialty glass (manufacture of)	3	not classifiable	probably carcinogenic
5-Methylchrysene	2B	possibly carcinogenic	possibly carcinogenic
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Calcium carbide production	3	not classifiable	carcinogenic to humans
1-Bromo-3-chloropropane	2B	possibly carcinogenic	i don't know
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
2-Bromopropane	2A	probably carcinogenic	possibly carcinogenic
Fusarium graminearum, F. culmorum, and F. crookwellense, toxins derived from (zearalenone, deoxynivalenol, nivalenol, and fusarenone X)	3	not classifiable	not classifiable
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
Toremifene	3	not classifiable	possibly carcinogenic
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Coal dust	3	not classifiable	carcinogenic to humans
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	probably carcinogenic
Sudan II	3	not classifiable	i don't know
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	possibly carcinogenic
13H-Dibenzo[a,g]fluorene	3	not classifiable	possibly carcinogenic
1,2-Dimethylhydrazine	2A	probably carcinogenic	possibly carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
Fluorescent lighting	3	not classifiable	i don't know
Triethylene glycol diglycidyl ether	3	not classifiable	possibly carcinogenic
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Chlorinated drinking-water	3	not classifiable	not classifiable
3-Nitroperylene	3	not classifiable	possibly carcinogenic
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
1,2-Diamino-4-nitrobenzene	3	not classifiable	possibly carcinogenic
1,4-Diamino-2-nitrobenzene	3	not classifiable	not classifiable
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
N-Methyl-N,4-dinitrosoaniline	3	not classifiable	possibly carcinogenic
Isophosphamide	3	not classifiable	carcinogenic to humans
Glycidol	2A	probably carcinogenic	probably carcinogenic
Isatidine	3	not classifiable	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Hexachlorophene	3	not classifiable	not classifiable
Eosin	3	not classifiable	not classifiable
4-Chloro-meta-phenylenediamine	3	not classifiable	possibly carcinogenic
Trichlorfon	3	not classifiable	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
Glycidaldehyde	2B	possibly carcinogenic	possibly carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	not classifiable
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Magnetic fields, static	3	not classifiable	not classifiable
Dicofol	3	not classifiable	not classifiable
4-Hydroxyazobenzene	3	not classifiable	possibly carcinogenic
para-Nitrosodiphenylamine	3	not classifiable	not classifiable
Benzo[g]chrysene	3	not classifiable	possibly carcinogenic
Benzo[ghi]perylene	3	not classifiable	not classifiable
Ponceau SX	3	not classifiable	not classifiable
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	possibly carcinogenic
Hypochlorite salts	3	not classifiable	not classifiable
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) type 68	2A	probably carcinogenic	probably carcinogenic
