statement	score	confidence	gemini_2_5_flash
Hexachlorobutadiene	3	not classifiable	possibly carcinogenic
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
Clofibrate	3	not classifiable	possibly carcinogenic
Benzo[g]chrysene	3	not classifiable	not classifiable
Nodularins	3	not classifiable	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	not classifiable
Nitrofurantoin	3	not classifiable	not classifiable
para-Nitrosodiphenylamine	3	not classifiable	not classifiable
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	not classifiable
Rosiglitazone	3	not classifiable	i don't know
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
5-Chloro-ortho-toluidine	3	not classifiable	possibly carcinogenic
Diesel fuels, distillate (light)	3	not classifiable	i don't know
Vincristine sulfate	3	not classifiable	probably carcinogenic
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
Vat Yellow 4	3	not classifiable	not classifiable
Voriconazole	1	carcinogenic to humans	probably carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	i don't know
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
4,4',6-Trimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	probably carcinogenic
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
ortho-Dichlorobenzene	3	not classifiable	not classifiable
Fluorescent lighting	3	not classifiable	i don't know
Ponceau MX	2B	possibly carcinogenic	not classifiable
Oestradiol mustard	3	not classifiable	probably carcinogenic
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	i don't know
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
1,2-Dichloroethane	2B	possibly carcinogenic	probably carcinogenic
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
13H-Dibenzo[a,g]fluorene	3	not classifiable	not classifiable
Wood dust	1	carcinogenic to humans	carcinogenic to humans
Chlorozotocin	2A	probably carcinogenic	possibly carcinogenic
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
N,N-Dimethylaniline	3	not classifiable	not classifiable
Acrylic fibres	3	not classifiable	not classifiable
Ampicillin	3	not classifiable	i don't know
Dimethylcarbamoyl chloride	2A	probably carcinogenic	possibly carcinogenic
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
Perfluorooctanoic acid (PFOA)	1	carcinogenic to humans	carcinogenic to humans
Tetrabromobisphenol A	2A	probably carcinogenic	possibly carcinogenic
2-Amino-5-nitrophenol	3	not classifiable	not classifiable
d-Limonene	3	not classifiable	not classifiable
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
2-Methylchrysene	3	not classifiable	possibly carcinogenic
Dieldrin, and aldrin metabolized to dieldrin	2A	probably carcinogenic	probably carcinogenic
Triphenylene	3	not classifiable	not classifiable
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
Furfural	3	not classifiable	possibly carcinogenic
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
5-Nitro-ortho-toluidine	3	not classifiable	possibly carcinogenic
Benzo[a]fluoranthene	3	not classifiable	possibly carcinogenic
Hydroquinone	3	not classifiable	not classifiable
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
tert-Amyl methyl ether	3	not classifiable	not classifiable
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Quercetin	3	not classifiable	not classifiable
Benz[l]aceanthrylene	3	not classifiable	probably carcinogenic
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
Aldicarb	3	not classifiable	not classifiable
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
gamma-Butyrolactone	3	not classifiable	possibly carcinogenic
Vinylidene chloride	2B	possibly carcinogenic	not classifiable
Nafenopin	2B	possibly carcinogenic	possibly carcinogenic
Fuel oils, distillate (light)	3	not classifiable	possibly carcinogenic
Carmoisine	3	not classifiable	not classifiable
Methyl methanesulfonate	2A	probably carcinogenic	possibly carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
1-Butyl glycidyl ether	2B	possibly carcinogenic	probably carcinogenic
Picene	3	not classifiable	i don't know
1,4-Dimethylphenanthrene	3	not classifiable	i don't know
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
2,4,6-Trinitrotoluene	3	not classifiable	possibly carcinogenic
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Iron-dextrin complex	3	not classifiable	not classifiable
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
para-Cresidine	2B	possibly carcinogenic	possibly carcinogenic
Benz[c]acridine	3	not classifiable	possibly carcinogenic
Lead compounds, organic	3	not classifiable	not classifiable
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Doxefazepam	3	not classifiable	possibly carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	possibly carcinogenic
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Melamine	2B	possibly carcinogenic	not classifiable
Carbaryl	3	not classifiable	probably carcinogenic
Busulfan	1	carcinogenic to humans	carcinogenic to humans
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	not classifiable
4-Amino-2-nitrophenol	3	not classifiable	possibly carcinogenic
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
Anthranilic acid	3	not classifiable	i don't know
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	i don't know
CI Orange G	3	not classifiable	not classifiable
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Polyacrylic acid	3	not classifiable	not classifiable
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
Perylene	3	not classifiable	i don't know
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
1,2-Dihydroaceanthrylene	3	not classifiable	not classifiable
Sudan II	3	not classifiable	not classifiable
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Hydroxyurea	3	not classifiable	probably carcinogenic
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Blue VRS	3	not classifiable	possibly carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	not classifiable
N-Methyl-N,4-dinitrosoaniline	3	not classifiable	probably carcinogenic
Methyl red	3	not classifiable	i don't know
Chromium (III) compounds	3	not classifiable	not classifiable
Polymethylene polyphenyl isocyanate	3	not classifiable	not classifiable
Dulcin	3	not classifiable	not classifiable
Seneciphylline	3	not classifiable	possibly carcinogenic
Diazepam	3	not classifiable	possibly carcinogenic
Naphtho[2,3-e]pyrene	3	not classifiable	probably carcinogenic
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Mineral oils, highly-refined	3	not classifiable	not classifiable
N-Vinyl-2-pyrrolidone	3	not classifiable	not classifiable
Toremifene	3	not classifiable	possibly carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Lead	2B	possibly carcinogenic	possibly carcinogenic
Ceramic implants	3	not classifiable	i don't know
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
2-Amino-5-nitrothiazole	3	not classifiable	not classifiable
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Hexamethylphosphoramide	2B	possibly carcinogenic	possibly carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Fluometuron	3	not classifiable	not classifiable
Insulation glass wool	3	not classifiable	not classifiable
Benz[a]acridine	3	not classifiable	possibly carcinogenic
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
Caffeic acid	2B	possibly carcinogenic	possibly carcinogenic
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Shale oils	1	carcinogenic to humans	carcinogenic to humans
1,5-Naphthalenediamine	3	not classifiable	not classifiable
2-Methylfluoranthene	3	not classifiable	i don't know
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	not classifiable
Anaesthetics, volatile	3	not classifiable	possibly carcinogenic
Benzene	1	carcinogenic to humans	carcinogenic to humans
Benzo[ghi]perylene	3	not classifiable	not classifiable
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
Petasitenine	3	not classifiable	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Erionite	1	carcinogenic to humans	carcinogenic to humans
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
Polyethylene	3	not classifiable	not classifiable
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorophene	3	not classifiable	not classifiable
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Mirex	2B	possibly carcinogenic	possibly carcinogenic
Diphenylamine	2B	possibly carcinogenic	not classifiable
Coal dust	3	not classifiable	not classifiable
9-Nitroanthracene	3	not classifiable	possibly carcinogenic
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Isatidine	3	not classifiable	possibly carcinogenic
Monuron	3	not classifiable	possibly carcinogenic
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	not classifiable
Zectran	3	not classifiable	i don't know
Symphytine	3	not classifiable	possibly carcinogenic
