statement	score	confidence	gemini_2_5_flash
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	carcinogenic to humans
4-Hydroxyazobenzene	3	not classifiable	not classifiable
Microcystis extracts	3	not classifiable	possibly carcinogenic
Polyvinyl acetate	3	not classifiable	not classifiable
Gyromitrin	3	not classifiable	not classifiable
Isatidine	3	not classifiable	possibly carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Rosiglitazone	3	not classifiable	not classifiable
Medphalan	3	not classifiable	carcinogenic to humans
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
Polymethylene polyphenyl isocyanate	3	not classifiable	not classifiable
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
Petasitenine	3	not classifiable	possibly carcinogenic
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Zineb	3	not classifiable	not classifiable
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
Ponceau SX	3	not classifiable	not classifiable
Aristolochic acid, plants containing	1	carcinogenic to humans	carcinogenic to humans
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Anthanthrene	3	not classifiable	not classifiable
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Phenylbutazone	3	not classifiable	possibly carcinogenic
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Palygorskite (Attapulgite)(short fibres, < 5 micrometres)	3	not classifiable	not classifiable
para-Aminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, multiwalled MWCNT-7	2B	possibly carcinogenic	possibly carcinogenic
1-Methylchrysene	3	not classifiable	possibly carcinogenic
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	possibly carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
Aldicarb	3	not classifiable	not classifiable
Triethylene glycol diglycidyl ether	3	not classifiable	possibly carcinogenic
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	carcinogenic to humans
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
2-Ethylhexyl acrylate	2B	possibly carcinogenic	not classifiable
Diazomethane	3	not classifiable	not classifiable
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
Jacobine	3	not classifiable	possibly carcinogenic
Pyrene	3	not classifiable	not classifiable
Carmoisine	3	not classifiable	PARSE_FAIL
4-Amino-2-nitrophenol	3	not classifiable	not classifiable
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
Sudan Red 7B	3	not classifiable	possibly carcinogenic
4,5',8-Trimethylpsoralen	3	not classifiable	possibly carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Chromium (III) compounds	3	not classifiable	not classifiable
Benzene	1	carcinogenic to humans	carcinogenic to humans
Dacarbazine	2B	possibly carcinogenic	carcinogenic to humans
Acrylic fibres	3	not classifiable	not classifiable
Polyvinyl alcohol	3	not classifiable	PARSE_FAIL
Fluoranthene	3	not classifiable	not classifiable
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
Acetaldehyde	2B	possibly carcinogenic	carcinogenic to humans
Vinylidene chloride	2B	possibly carcinogenic	possibly carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Vitamin K substances	3	not classifiable	not classifiable
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Isosafrole	3	not classifiable	possibly carcinogenic
N,N'-Diacetylbenzidine	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
Chlorozotocin	2A	probably carcinogenic	probably carcinogenic
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
para-Dimethylaminoazobenzene	2B	possibly carcinogenic	possibly carcinogenic
Bleomycins	2B	possibly carcinogenic	probably carcinogenic
Dibenz[a,j]anthracene	3	not classifiable	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Voriconazole	1	carcinogenic to humans	probably carcinogenic
1,2-Diphenylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Sulfafurazole (Sulfisoxazole)	3	not classifiable	not classifiable
Glycidol	2A	probably carcinogenic	probably carcinogenic
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
N'-Nitrosonornicotine (NNN) and 4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone (NNK)	1	carcinogenic to humans	carcinogenic to humans
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
Anthranilic acid	3	not classifiable	PARSE_FAIL
2-Amino-5-nitrothiazole	3	not classifiable	not classifiable
Zectran	3	not classifiable	not classifiable
Ptaquiloside	3	not classifiable	possibly carcinogenic
Oil Orange SS	2B	possibly carcinogenic	possibly carcinogenic
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Calcium carbide production	3	not classifiable	carcinogenic to humans
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
6-Nitrobenzo[a]pyrene	3	not classifiable	probably carcinogenic
2-Amino-5-nitrophenol	3	not classifiable	not classifiable
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Tacrolimus	1	carcinogenic to humans	carcinogenic to humans
Zalcitabine	2B	possibly carcinogenic	possibly carcinogenic
5-Aminoacenaphthene	3	not classifiable	not classifiable
Vinyl chloride-vinyl acetate copolymers	3	not classifiable	not classifiable
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Benzo[ghi]perylene	3	not classifiable	not classifiable
Benzophenone	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
Methoxychlor	3	not classifiable	possibly carcinogenic
Dicofol	3	not classifiable	not classifiable
Doxefazepam	3	not classifiable	not classifiable
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Creosotes	2A	probably carcinogenic	probably carcinogenic
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
HC Blue No. 2	3	not classifiable	not classifiable
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
Benz[l]aceanthrylene	3	not classifiable	probably carcinogenic
Chlorodibromomethane	3	not classifiable	possibly carcinogenic
Chlordimeform	3	not classifiable	possibly carcinogenic
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	probably carcinogenic
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
Polychloroprene	3	not classifiable	not classifiable
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
Trichloroethylene	1	carcinogenic to humans	carcinogenic to humans
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Naphtho[2,1-a]fluoranthene	3	not classifiable	possibly carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Phenolphthalein	2B	possibly carcinogenic	possibly carcinogenic
Sudan II	3	not classifiable	not classifiable
Diazepam	3	not classifiable	not classifiable
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
para-Nitrosodiphenylamine	3	not classifiable	possibly carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
N,N-Dimethylaniline	3	not classifiable	possibly carcinogenic
Coronene	3	not classifiable	not classifiable
Dulcin	3	not classifiable	not classifiable
Sudan Brown RR	3	not classifiable	PARSE_FAIL
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
Erionite	1	carcinogenic to humans	carcinogenic to humans
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Procarbazine hydrochloride	2A	probably carcinogenic	carcinogenic to humans
Picloram	3	not classifiable	possibly carcinogenic
Maneb	3	not classifiable	not classifiable
Benz[c]acridine	3	not classifiable	possibly carcinogenic
Endrin	3	not classifiable	not classifiable
Mitoxantrone	2B	possibly carcinogenic	carcinogenic to humans
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
Fusarium sporotrichioides, toxins derived from (T-2 toxin)	3	not classifiable	not classifiable
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
Diglycidyl resorcinol ether	2B	possibly carcinogenic	possibly carcinogenic
1,2-Dihydroaceanthrylene	3	not classifiable	not classifiable
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
3-Methylchrysene	3	not classifiable	possibly carcinogenic
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Acetamide	2B	possibly carcinogenic	possibly carcinogenic
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
Acridine orange	3	not classifiable	possibly carcinogenic
para-Chloroaniline	2B	possibly carcinogenic	possibly carcinogenic
Luteoskyrin	3	not classifiable	not classifiable
Benz[a]acridine	3	not classifiable	possibly carcinogenic
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
2-Nitrotoluene	2A	probably carcinogenic	possibly carcinogenic
Picene	3	not classifiable	not classifiable
Anthracene	2B	possibly carcinogenic	not classifiable
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
Triamterene	2B	possibly carcinogenic	not classifiable
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	not classifiable
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
Isophorone	2B	possibly carcinogenic	possibly carcinogenic
Polystyrene	3	not classifiable	not classifiable
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Glycidaldehyde	2B	possibly carcinogenic	not classifiable
Polypropylene	3	not classifiable	PARSE_FAIL
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
Hydroquinone	3	not classifiable	not classifiable
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Polyurethane foams	3	not classifiable	not classifiable
Cobalt metal with tungsten carbide	2A	probably carcinogenic	carcinogenic to humans
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
13H-Dibenzo[a,g]fluorene	3	not classifiable	possibly carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	PARSE_FAIL
