statement	score	confidence	gemini_2_5_flash
Ethylene sulfide	3	not classifiable	possibly carcinogenic
2-Bromopropane	2A	probably carcinogenic	probably carcinogenic
Iron-dextrin complex	3	not classifiable	possibly carcinogenic
N-Nitrosomorpholine	2B	possibly carcinogenic	probably carcinogenic
Furazolidone	3	not classifiable	possibly carcinogenic
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosomethylethylamine	2B	possibly carcinogenic	possibly carcinogenic
Atrazine	3	not classifiable	possibly carcinogenic
Modacrylic fibres	3	not classifiable	not classifiable
Benzo[b]chrysene	3	not classifiable	probably carcinogenic
Lumber and sawmill industries (including logging)	3	not classifiable	carcinogenic to humans
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
MeA-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Diisopropyl sulfate	2B	possibly carcinogenic	carcinogenic to humans
4-Vinylcyclohexene diepoxide	2B	possibly carcinogenic	probably carcinogenic
Azaserine	2B	possibly carcinogenic	probably carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Fluometuron	3	not classifiable	not classifiable
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
Propham	3	not classifiable	not classifiable
Hair colouring products (personal use of)	3	not classifiable	not classifiable
Hexachlorophene	3	not classifiable	not classifiable
Methimazole	3	not classifiable	probably carcinogenic
CI Orange G	3	not classifiable	not classifiable
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	not classifiable
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Triethylene glycol diglycidyl ether	3	not classifiable	not classifiable
Clofibrate	3	not classifiable	possibly carcinogenic
Thioacetamide	2B	possibly carcinogenic	possibly carcinogenic
Medroxyprogesterone acetate	2B	possibly carcinogenic	probably carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
Chlorinated drinking-water	3	not classifiable	not classifiable
Pyridine	2B	possibly carcinogenic	not classifiable
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Vinyl fluoride	2A	probably carcinogenic	probably carcinogenic
Leather goods manufacture (see also Leather dust)	3	not classifiable	carcinogenic to humans
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
Ethyl carbamate (Urethane)	2A	probably carcinogenic	probably carcinogenic
Methylazoxymethanol acetate	2B	possibly carcinogenic	possibly carcinogenic
Polyethylene	3	not classifiable	not classifiable
N-Methyl-N-nitrosourethane	2B	possibly carcinogenic	probably carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
Simazine	3	not classifiable	possibly carcinogenic
5-(Morpholinomethyl)-3-[(5-nitrofurfurylidene)­amino]-2-oxazolidinone	2B	possibly carcinogenic	possibly carcinogenic
Ceramic implants	3	not classifiable	i don't know
Maneb	3	not classifiable	not classifiable
Diazomethane	3	not classifiable	i don't know
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	carcinogenic to humans
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Pyrene	3	not classifiable	not classifiable
Bisulfites	3	not classifiable	i don't know
9-Nitroanthracene	3	not classifiable	not classifiable
Radium-224 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Furan	2B	possibly carcinogenic	possibly carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
3-Carbethoxypsoralen	3	not classifiable	not classifiable
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
Benzo[g]chrysene	3	not classifiable	not classifiable
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Acridine orange	3	not classifiable	possibly carcinogenic
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
2,4-Diaminoanisole	2B	possibly carcinogenic	possibly carcinogenic
Ethyl tert-butyl ether	2B	possibly carcinogenic	not classifiable
Guinea Green B	3	not classifiable	possibly carcinogenic
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorobutadiene	3	not classifiable	possibly carcinogenic
Polytetrafluoroethylene	3	not classifiable	not classifiable
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
2,4-Dichloro-1-nitrobenzene	2B	possibly carcinogenic	not classifiable
Hydralazine	3	not classifiable	possibly carcinogenic
Benzo[e]pyrene	3	not classifiable	not classifiable
1-Nitropyrene	2A	probably carcinogenic	probably carcinogenic
Thiourea	3	not classifiable	probably carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
5-Nitroacenaphthene	2B	possibly carcinogenic	probably carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
Lead compounds, organic	3	not classifiable	not classifiable
Glass filament, continuous	3	not classifiable	not classifiable
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[2,3-e]pyrene	3	not classifiable	not classifiable
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
Zidovudine (AZT)	2B	possibly carcinogenic	possibly carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Anthracene	2B	possibly carcinogenic	not classifiable
Shale oils	1	carcinogenic to humans	carcinogenic to humans
Ampicillin	3	not classifiable	i don't know
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Bis(1-aziridinyl)morpholinophosphine sulfide	3	not classifiable	possibly carcinogenic
Carrageenan, native	3	not classifiable	possibly carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
Ethyl methanesulfonate	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
1-Naphthylthiourea (ANTU)	3	not classifiable	not classifiable
Zineb	3	not classifiable	not classifiable
Polyvinyl acetate	3	not classifiable	not classifiable
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	probably carcinogenic
Nitrofurantoin	3	not classifiable	possibly carcinogenic
Heptachlor	2B	possibly carcinogenic	possibly carcinogenic
Eosin	3	not classifiable	not classifiable
Endrin	3	not classifiable	not classifiable
Hydroquinone	3	not classifiable	not classifiable
Lasiocarpine	2B	possibly carcinogenic	possibly carcinogenic
4H-Cyclopenta[def]chrysene	3	not classifiable	possibly carcinogenic
Phenelzine sulfate	3	not classifiable	probably carcinogenic
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
CI Direct Blue 15	2B	possibly carcinogenic	possibly carcinogenic
Perylene	3	not classifiable	not classifiable
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	i don't know
T2-Trichothecene	3	not classifiable	not classifiable
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
Catechol	2B	possibly carcinogenic	possibly carcinogenic
Dibenz[a,c]anthracene	3	not classifiable	probably carcinogenic
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Ponceau MX	2B	possibly carcinogenic	not classifiable
Didanosine	3	not classifiable	possibly carcinogenic
Fluoranthene	3	not classifiable	not classifiable
Mitoxantrone	2B	possibly carcinogenic	probably carcinogenic
Jacobine	3	not classifiable	not classifiable
para-Nitrosodiphenylamine	3	not classifiable	possibly carcinogenic
2-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Aurothioglucose	3	not classifiable	not classifiable
Crotonaldehyde	2B	possibly carcinogenic	possibly carcinogenic
1,5-Naphthalene diisocyanate	3	not classifiable	possibly carcinogenic
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Carbaryl	3	not classifiable	not classifiable
ortho-Phenylenediamine dihydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Chlordimeform	3	not classifiable	possibly carcinogenic
Human papillomavirus (HPV) genus beta (except types 5 and 8) and genus gamma	3	not classifiable	not classifiable
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Benz[l]aceanthrylene	3	not classifiable	possibly carcinogenic
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Isopropyl oils	3	not classifiable	carcinogenic to humans
Diesel fuels, distillate (light)	3	not classifiable	possibly carcinogenic
Acrylamide	2A	probably carcinogenic	probably carcinogenic
5-Aminoacenaphthene	3	not classifiable	possibly carcinogenic
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
Symphytine	3	not classifiable	possibly carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	i don't know
CI Acid Orange 3	3	not classifiable	not classifiable
2-Amino-5-nitrothiazole	3	not classifiable	not classifiable
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
6-Nitrochrysene	2A	probably carcinogenic	probably carcinogenic
Fluorides (inorganic, used in drinking-water)	3	not classifiable	not classifiable
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
2-Amino-5-nitrophenol	3	not classifiable	not classifiable
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Toluene diisocyanates	2B	possibly carcinogenic	possibly carcinogenic
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
Anthranilic acid	3	not classifiable	not classifiable
Benzo[ghi]perylene	3	not classifiable	not classifiable
Rosiglitazone	3	not classifiable	i don't know
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Dibenz[a,j]anthracene	3	not classifiable	probably carcinogenic
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo[e,l]pyrene	3	not classifiable	probably carcinogenic
Chloramphenicol	2A	probably carcinogenic	possibly carcinogenic
Benz[a]acridine	3	not classifiable	possibly carcinogenic
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Dulcin	3	not classifiable	not classifiable
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
5,6-Cyclopenteno-1,2-benzanthracene	3	not classifiable	i don't know
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Aldicarb	3	not classifiable	not classifiable
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
Diphenylamine	2B	possibly carcinogenic	not classifiable
Picene	3	not classifiable	i don't know
Cinnamyl anthranilate	3	not classifiable	not classifiable
Petasitenine	3	not classifiable	possibly carcinogenic
2,6-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Methylene blue	3	not classifiable	not classifiable
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)	2B	possibly carcinogenic	probably carcinogenic
Benzofuran	2B	possibly carcinogenic	possibly carcinogenic
Picloram	3	not classifiable	not classifiable
Bitumens, occupational exposure to oxidized bitumens and their emissions during roofing	2A	probably carcinogenic	probably carcinogenic
Disperse Blue 1	2B	possibly carcinogenic	possibly carcinogenic
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
N,N-Dimethylaniline	3	not classifiable	possibly carcinogenic
1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU) (Semustine)	1	carcinogenic to humans	carcinogenic to humans
Chromium (III) compounds	3	not classifiable	not classifiable
Hydroxyurea	3	not classifiable	probably carcinogenic
Etoposide in combination with cisplatin and bleomycin	1	carcinogenic to humans	carcinogenic to humans
Blue VRS	3	not classifiable	not classifiable
Zectran	3	not classifiable	not classifiable
Acrylonitrile-butadiene-styrene copolymers	3	not classifiable	not classifiable
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
