statement	score	confidence	gemini_2_5_flash
Di(2-ethylhexyl)phthalate	2B	possibly carcinogenic	possibly carcinogenic
Perylene	3	not classifiable	i don't know
D & C Red No. 9	3	not classifiable	not classifiable
2,6-Dichloro-para-phenylenediamine	3	not classifiable	possibly carcinogenic
CI Direct Blue 15	2B	possibly carcinogenic	not classifiable
A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
2-Mercaptobenzothiazole	2A	probably carcinogenic	possibly carcinogenic
Leather tanning and processing	3	not classifiable	carcinogenic to humans
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
Cyclopenta[cd]pyrene	2A	probably carcinogenic	possibly carcinogenic
Diisopropyl sulfate	2B	possibly carcinogenic	carcinogenic to humans
Triphenylene	3	not classifiable	not classifiable
2,4,6-Tris(1-aziridinyl)-s-triazine	3	not classifiable	probably carcinogenic
Cisplatin	2A	probably carcinogenic	carcinogenic to humans
Tetrahydrofuran	2B	possibly carcinogenic	possibly carcinogenic
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	i don't know
Hexachlorobutadiene	3	not classifiable	possibly carcinogenic
4-Amino-2-nitrophenol	3	not classifiable	not classifiable
1,2-Dihydroaceanthrylene	3	not classifiable	i don't know
Benzo[a]fluoranthene	3	not classifiable	not classifiable
Benz[l]aceanthrylene	3	not classifiable	not classifiable
Tris(aziridinyl)-para-benzoquinone (Triaziquone)	3	not classifiable	carcinogenic to humans
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Aniline (see also Aniline hydrochloride)	2A	probably carcinogenic	not classifiable
Penicillic acid	3	not classifiable	not classifiable
Dimethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Pronetalol hydrochloride	3	not classifiable	i don't know
Ultraviolet-emitting tanning devices (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Dibenz[a,j]acridine	2A	probably carcinogenic	possibly carcinogenic
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
Adriamycin (Doxorubicin)	2A	probably carcinogenic	probably carcinogenic
Carrageenan, native	3	not classifiable	not classifiable
PhIP (2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine)	2B	possibly carcinogenic	possibly carcinogenic
n-Propyl carbamate	3	not classifiable	not classifiable
Aurothioglucose	3	not classifiable	not classifiable
Melphalan	1	carcinogenic to humans	carcinogenic to humans
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	not classifiable
Dibenz[a,h]acridine	2B	possibly carcinogenic	probably carcinogenic
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
1,2-Epoxybutane	2B	possibly carcinogenic	possibly carcinogenic
1,3-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
Radium-228 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Hexachloroethane	2B	possibly carcinogenic	possibly carcinogenic
Carbon nanotubes, single-walled	3	not classifiable	possibly carcinogenic
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Vitamin K substances	3	not classifiable	i don't know
Polystyrene	3	not classifiable	not classifiable
N-Nitrosohydroxyproline	3	not classifiable	not classifiable
3,3'-Dimethoxybenzidine (ortho-Dianisidine)	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosomethylethylamine	2B	possibly carcinogenic	possibly carcinogenic
Ethylene sulfide	3	not classifiable	not classifiable
Acrylamide	2A	probably carcinogenic	probably carcinogenic
Dibenz[c,h]acridine	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl chloride	3	not classifiable	not classifiable
Hexachlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Monocrotaline	2B	possibly carcinogenic	possibly carcinogenic
Benzo[b]chrysene	3	not classifiable	probably carcinogenic
Fenvalerate	3	not classifiable	not classifiable
Dibromoacetonitrile	2B	possibly carcinogenic	possibly carcinogenic
2,2-Bis(bromomethyl)propane-1,3-diol	2B	possibly carcinogenic	possibly carcinogenic
Fluorescent lighting	3	not classifiable	possibly carcinogenic
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
4H-Cyclopenta[def]chrysene	3	not classifiable	possibly carcinogenic
5-Methoxypsoralen	2A	probably carcinogenic	possibly carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	probably carcinogenic
Zineb	3	not classifiable	not classifiable
3-Methylchrysene	3	not classifiable	possibly carcinogenic
Anthranilic acid	3	not classifiable	not classifiable
Retrorsine	3	not classifiable	possibly carcinogenic
3,9-Dinitrofluoranthene	2B	possibly carcinogenic	possibly carcinogenic
Reserpine	3	not classifiable	possibly carcinogenic
Calcium carbide production	3	not classifiable	probably carcinogenic
1-Bromopropane	2B	possibly carcinogenic	probably carcinogenic
Symphytine	3	not classifiable	possibly carcinogenic
N-Ethyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
N-Nitrosodi-n-propylamine	2B	possibly carcinogenic	probably carcinogenic
3-Chloronitrobenzene	3	not classifiable	not classifiable
Microcystis extracts	3	not classifiable	possibly carcinogenic
Hydroxyurea	3	not classifiable	probably carcinogenic
Methyl isobutyl ketone	2B	possibly carcinogenic	not classifiable
Naphtho[2,1-a]fluoranthene	3	not classifiable	not classifiable
Diesel fuels, distillate (light)	3	not classifiable	not classifiable
Bis(2-chloroethyl)ether	3	not classifiable	possibly carcinogenic
Indium phosphide	2A	probably carcinogenic	probably carcinogenic
Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC) (see Ultraviolet radiation from welding; Ultraviolet-emitting tanning devices; and Solar radiation)	1	carcinogenic to humans	carcinogenic to humans
Polybrominated biphenyls	2A	probably carcinogenic	probably carcinogenic
1-Nitronaphthalene	3	not classifiable	not classifiable
1,2-Dichloroethane	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma mansoni (infection with)	3	not classifiable	not classifiable
2-Methylchrysene	3	not classifiable	not classifiable
Diethyl sulfate	2A	probably carcinogenic	probably carcinogenic
Decabromodiphenyl oxide	3	not classifiable	possibly carcinogenic
Tetrafluoroethylene	2A	probably carcinogenic	not classifiable
2,4,6-Trimethylaniline	3	not classifiable	possibly carcinogenic
N-Nitrosodiphenylamine	3	not classifiable	not classifiable
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Methimazole	3	not classifiable	possibly carcinogenic
Deltamethrin	3	not classifiable	possibly carcinogenic
Microcystin-LR	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosodiethylamine	2A	probably carcinogenic	probably carcinogenic
Bleomycins	2B	possibly carcinogenic	possibly carcinogenic
Carbaryl	3	not classifiable	probably carcinogenic
N-Methyl-N-nitrosourea	2A	probably carcinogenic	probably carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
Rosiglitazone	3	not classifiable	possibly carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
Glu-P-1 (2-Amino-6-methyldipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)	2B	possibly carcinogenic	possibly carcinogenic
Asbestos (all forms, including actinolite, amosite, anthophyllite, chrysotile, crocidolite, tremolite)	1	carcinogenic to humans	carcinogenic to humans
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Nitrofurantoin	3	not classifiable	possibly carcinogenic
N,N-Dimethyl-p-toluidine	2B	possibly carcinogenic	possibly carcinogenic
DDT (4,4'-dichlorodiphenyltrichloroethane)	2A	probably carcinogenic	probably carcinogenic
Toremifene	3	not classifiable	possibly carcinogenic
Polyvinyl acetate	3	not classifiable	i don't know
2,3,7,8-Tetrachlorodibenzo-para-dioxin	1	carcinogenic to humans	carcinogenic to humans
Chloramphenicol	2A	probably carcinogenic	probably carcinogenic
Hypochlorite salts	3	not classifiable	not classifiable
Catechol	2B	possibly carcinogenic	not classifiable
Glass filament, continuous	3	not classifiable	not classifiable
Acetaldehyde	2B	possibly carcinogenic	carcinogenic to humans
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
Light Green SF	3	not classifiable	not classifiable
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Trp-P-1 (3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole)	2B	possibly carcinogenic	possibly carcinogenic
Aristolochic acid	1	carcinogenic to humans	carcinogenic to humans
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
Kojic acid	3	not classifiable	not classifiable
3,3′,4,4′-Tetrachloroazobenzene	2A	probably carcinogenic	possibly carcinogenic
Actinomycin D	3	not classifiable	probably carcinogenic
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
Polyvinyl pyrrolidone	3	not classifiable	not classifiable
Luteoskyrin	3	not classifiable	i don't know
Trypan blue	2B	possibly carcinogenic	possibly carcinogenic
Furan	2B	possibly carcinogenic	possibly carcinogenic
T2-Trichothecene	3	not classifiable	not classifiable
Teniposide	2A	probably carcinogenic	carcinogenic to humans
Evans blue	3	not classifiable	not classifiable
Zectran	3	not classifiable	not classifiable
Acrylic fibres	3	not classifiable	i don't know
Oxyphenbutazone	3	not classifiable	not classifiable
Palygorskite (Attapulgite)(short fibres, < 5 micrometres)	3	not classifiable	not classifiable
Trichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
Zalcitabine	2B	possibly carcinogenic	possibly carcinogenic
Madder root (Rubia tinctorum)	3	not classifiable	possibly carcinogenic
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
4,5'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	carcinogenic to humans
5-Fluorouracil	3	not classifiable	probably carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
MeIQ (2-Amino-3,4-dimethylimidazo[4,5-f]quinoline)	2B	possibly carcinogenic	possibly carcinogenic
Vinyl bromide	2A	probably carcinogenic	probably carcinogenic
Triamterene	2B	possibly carcinogenic	not classifiable
2-Aminoanthraquinone	3	not classifiable	possibly carcinogenic
HC Yellow No. 4	3	not classifiable	not classifiable
4,5',8-Trimethylpsoralen	3	not classifiable	not classifiable
Polyvinyl alcohol	3	not classifiable	not classifiable
2,4,6-Trinitrotoluene	3	not classifiable	not classifiable
N,N-Dimethylaniline	3	not classifiable	possibly carcinogenic
Pentosan polysulfate sodium	2B	possibly carcinogenic	possibly carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Michler’s base [4,4´-methylenebis(N,N-dimethyl)­benzenamine]	2B	possibly carcinogenic	possibly carcinogenic
Chlordimeform	3	not classifiable	not classifiable
3,3'-Dichloro-4,4'-diaminodiphenyl ether	2B	possibly carcinogenic	possibly carcinogenic
Mitoxantrone	2B	possibly carcinogenic	carcinogenic to humans
Estazolam	3	not classifiable	not classifiable
Wood dust	1	carcinogenic to humans	carcinogenic to humans
Maleic hydrazide	3	not classifiable	not classifiable
Citrinin	3	not classifiable	not classifiable
Melamine	2B	possibly carcinogenic	possibly carcinogenic
Seneciphylline	3	not classifiable	possibly carcinogenic
Phenylbutazone	3	not classifiable	possibly carcinogenic
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Tetrachlorvinphos	2B	possibly carcinogenic	probably carcinogenic
Kaempferol	3	not classifiable	not classifiable
Clofibrate	3	not classifiable	possibly carcinogenic
Polychlorinated biphenyls	1	carcinogenic to humans	carcinogenic to humans
Dibromoacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Styrene-butadiene copolymers	3	not classifiable	not classifiable
Tamoxifen	1	carcinogenic to humans	carcinogenic to humans
Atrazine	3	not classifiable	possibly carcinogenic
Captafol	2A	probably carcinogenic	not classifiable
Styrene-acrylonitrile copolymers	3	not classifiable	not classifiable
Jacobine	3	not classifiable	not classifiable
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Silicon carbide whiskers	2A	probably carcinogenic	probably carcinogenic
Naphtho[1,2-b]fluoranthene	3	not classifiable	possibly carcinogenic
Maneb	3	not classifiable	not classifiable
Chloral	2A	probably carcinogenic	not classifiable
2-Methylfluoranthene	3	not classifiable	i don't know
CI Acid Orange 3	3	not classifiable	not classifiable
Talc	2A	probably carcinogenic	not classifiable
