statement	score	confidence	gemini_2_5_flash
Nitrotoluenes	3	not classifiable	possibly carcinogenic
Pyridine	2B	possibly carcinogenic	possibly carcinogenic
5-Chloro-ortho-toluidine	3	not classifiable	possibly carcinogenic
1-Nitronaphthalene	3	not classifiable	possibly carcinogenic
Evans blue	3	not classifiable	possibly carcinogenic
Etoposide	1	carcinogenic to humans	carcinogenic to humans
1,4-Dimethylphenanthrene	3	not classifiable	not classifiable
Ethyl tellurac	3	not classifiable	i don't know
Glu-P-2 (2-Aminodipyrido[1,2-a:3',2'-d]imidazole)	2B	possibly carcinogenic	possibly carcinogenic
Sudan Red 7B	3	not classifiable	possibly carcinogenic
2,4'-Diphenyldiamine	3	not classifiable	not classifiable
Dibenzo[a,e]pyrene	3	not classifiable	probably carcinogenic
Insulation glass wool	3	not classifiable	not classifiable
1,6-Dinitropyrene	2B	possibly carcinogenic	probably carcinogenic
2-Methylaziridine (Propyleneimine)	2B	possibly carcinogenic	possibly carcinogenic
Zalcitabine	2B	possibly carcinogenic	possibly carcinogenic
3,3'-Dimethylbenzidine (ortho-Tolidine)	2B	possibly carcinogenic	possibly carcinogenic
Phenelzine sulfate	3	not classifiable	possibly carcinogenic
Radium-226 and its decay products	1	carcinogenic to humans	carcinogenic to humans
4,5',8-Trimethylpsoralen	3	not classifiable	carcinogenic to humans
Dibenzo[h,rst]pentaphene	3	not classifiable	probably carcinogenic
Diisopropyl sulfate	2B	possibly carcinogenic	probably carcinogenic
Polyethylene	3	not classifiable	not classifiable
Diethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Styrene-acrylonitrile copolymers	3	not classifiable	not classifiable
Citrus Red No. 2	2B	possibly carcinogenic	possibly carcinogenic
Vinyl acetate	2B	possibly carcinogenic	possibly carcinogenic
Methimazole	3	not classifiable	possibly carcinogenic
Luteoskyrin	3	not classifiable	possibly carcinogenic
Coumarin	3	not classifiable	not classifiable
Polyvinyl chloride	3	not classifiable	not classifiable
Polyacrylic acid	3	not classifiable	i don't know
Dichloromethane (Methylene chloride)	2A	probably carcinogenic	probably carcinogenic
Chlorambucil	1	carcinogenic to humans	carcinogenic to humans
Propylene oxide	2B	possibly carcinogenic	possibly carcinogenic
Caffeic acid	2B	possibly carcinogenic	possibly carcinogenic
N'-Nitrosoanabasine (NAB)	3	not classifiable	possibly carcinogenic
Wood dust	1	carcinogenic to humans	carcinogenic to humans
Methoxychlor	3	not classifiable	possibly carcinogenic
Isopropyl oils	3	not classifiable	carcinogenic to humans
Acrylic fibres	3	not classifiable	not classifiable
Silica dust, crystalline, in the form of quartz or cristobalite	1	carcinogenic to humans	carcinogenic to humans
4,4'-Dimethylangelicin plus ultraviolet A radiation	3	not classifiable	possibly carcinogenic
Tacrolimus	1	carcinogenic to humans	probably carcinogenic
Hydralazine	3	not classifiable	possibly carcinogenic
Amitrole	3	not classifiable	not classifiable
Fluoranthene	3	not classifiable	not classifiable
3-Nitrofluoranthene	3	not classifiable	possibly carcinogenic
Fusarium moniliforme, toxins derived from (fumonisin B1, fumonisin B2, and fusarin C)	2B	possibly carcinogenic	possibly carcinogenic
Implanted foreign bodies of metallic chromium or titanium and of cobalt-based, chromium-based, and titanium-based alloys, and stainless steel	3	not classifiable	possibly carcinogenic
6-Methylchrysene	3	not classifiable	probably carcinogenic
N,N-Dimethylformamide	2A	probably carcinogenic	probably carcinogenic
para-Aminobenzoic acid	3	not classifiable	not classifiable
3,3’,4,4’,5-Pentachlorobiphenyl (PCB-126)	1	carcinogenic to humans	carcinogenic to humans
Hexamethylphosphoramide	2B	possibly carcinogenic	possibly carcinogenic
Simazine	3	not classifiable	possibly carcinogenic
3-Chloronitrobenzene	3	not classifiable	not classifiable
Ethylene sulfide	3	not classifiable	i don't know
Butylated hydroxytoluene (BHT)	3	not classifiable	not classifiable
3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone	2B	possibly carcinogenic	possibly carcinogenic
Chlordimeform	3	not classifiable	possibly carcinogenic
Human papillomavirus (HPV) types 6 and 11	3	not classifiable	not classifiable
Clofibrate	3	not classifiable	possibly carcinogenic
Coconut oil diethanolamine condensate	2B	possibly carcinogenic	possibly carcinogenic
N-Methyl-N´-nitro-N-nitrosoguanidine (MNNG)	2A	probably carcinogenic	probably carcinogenic
3,3'-Dimethoxybenzidine-4,4'-diisocyanate	3	not classifiable	possibly carcinogenic
Symphytine	3	not classifiable	possibly carcinogenic
Treosulfan	1	carcinogenic to humans	carcinogenic to humans
n-Propyl carbamate	3	not classifiable	possibly carcinogenic
5-Nitro-ortho-toluidine	3	not classifiable	possibly carcinogenic
1-Butyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Nodularins	3	not classifiable	possibly carcinogenic
Glass filament, continuous	3	not classifiable	not classifiable
Acetaldehyde associated with consumption of alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
1,2-Dichloropropane	1	carcinogenic to humans	probably carcinogenic
Dibenz[a,h]anthracene	2A	probably carcinogenic	probably carcinogenic
Benzo[a]pyrene	1	carcinogenic to humans	carcinogenic to humans
Human T-cell lymphotropic virus type II	3	not classifiable	not classifiable
Benzo[e]pyrene	3	not classifiable	not classifiable
X- and Gamma-Radiation	1	carcinogenic to humans	carcinogenic to humans
Fluometuron	3	not classifiable	not classifiable
Uracil mustard	2B	possibly carcinogenic	carcinogenic to humans
Oestradiol mustard	3	not classifiable	probably carcinogenic
1,1,1-Trichloroethane	2A	probably carcinogenic	not classifiable
N-Nitrosodimethylamine	2A	probably carcinogenic	probably carcinogenic
Isophosphamide	3	not classifiable	carcinogenic to humans
Polystyrene	3	not classifiable	not classifiable
beta-Butyrolactone	2B	possibly carcinogenic	possibly carcinogenic
Arsenobetaine and other organic arsenic compounds that are not metabolized in humans	3	not classifiable	not classifiable
Nickel, metallic	2B	possibly carcinogenic	possibly carcinogenic
Vinylidene chloride-vinyl chloride copolymers	3	not classifiable	not classifiable
Coal-tar pitch	1	carcinogenic to humans	carcinogenic to humans
Dimethylcarbamoyl chloride	2A	probably carcinogenic	possibly carcinogenic
N-Methyl-N,4-dinitrosoaniline	3	not classifiable	possibly carcinogenic
2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole	2B	possibly carcinogenic	possibly carcinogenic
Cobalt metal (without tungsten carbide or other metal alloys)	2A	probably carcinogenic	possibly carcinogenic
Plutonium	1	carcinogenic to humans	carcinogenic to humans
Bromodichloromethane	2B	possibly carcinogenic	possibly carcinogenic
Seneciphylline	3	not classifiable	possibly carcinogenic
Cobalt(II,III) oxide	3	not classifiable	probably carcinogenic
Hexachlorophene	3	not classifiable	not classifiable
Benz[c]acridine	3	not classifiable	possibly carcinogenic
trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)-vinyl]-1,3,4-oxadiazole	2B	possibly carcinogenic	possibly carcinogenic
Leucogentian violet (see also Gentian violet)	3	not classifiable	possibly carcinogenic
Oxyphenbutazone	3	not classifiable	probably carcinogenic
Azathioprine	1	carcinogenic to humans	carcinogenic to humans
Brilliant Blue FCF, disodium salt	3	not classifiable	not classifiable
Azaserine	2B	possibly carcinogenic	possibly carcinogenic
Bis(chloromethyl)ether; chloromethyl methyl ether (technical-grade)	1	carcinogenic to humans	carcinogenic to humans
Radon-222 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Benzene	1	carcinogenic to humans	carcinogenic to humans
Dental materials	3	not classifiable	i don't know
Crotonaldehyde	2B	possibly carcinogenic	not classifiable
CI Direct Blue 15	2B	possibly carcinogenic	not classifiable
Benzo[a]fluoranthene	3	not classifiable	not classifiable
Cadmium and cadmium compounds	1	carcinogenic to humans	carcinogenic to humans
Dimethylarsinic acid	2B	possibly carcinogenic	possibly carcinogenic
2,4,6-Trinitrotoluene	3	not classifiable	not classifiable
CI Acid Red 114	2B	possibly carcinogenic	not classifiable
d-Limonene	3	not classifiable	not classifiable
2-Amino-5-nitrophenol	3	not classifiable	possibly carcinogenic
Formaldehyde	1	carcinogenic to humans	carcinogenic to humans
Glycidaldehyde	2B	possibly carcinogenic	probably carcinogenic
Amaranth	3	not classifiable	not classifiable
Carbon nanotubes, multiwalled, other than MWCNT-7	3	not classifiable	possibly carcinogenic
N-Nitrosodiethanolamine	2B	possibly carcinogenic	possibly carcinogenic
Methyl methanesulfonate	2A	probably carcinogenic	probably carcinogenic
Palygorskite (Attapulgite) (long fibres, > 5 micrometres)	2B	possibly carcinogenic	possibly carcinogenic
Diazepam	3	not classifiable	not classifiable
Tris(2-chloroethyl) phosphate	3	not classifiable	possibly carcinogenic
Eugenol	3	not classifiable	not classifiable
Vinyl chloride	1	carcinogenic to humans	carcinogenic to humans
Ethanol in alcoholic beverages	1	carcinogenic to humans	carcinogenic to humans
2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole	2B	possibly carcinogenic	possibly carcinogenic
Diethylstilbestrol	1	carcinogenic to humans	carcinogenic to humans
Benzo[b]chrysene	3	not classifiable	probably carcinogenic
Doxefazepam	3	not classifiable	not classifiable
Shale oils	1	carcinogenic to humans	carcinogenic to humans
Pentosan polysulfate sodium	2B	possibly carcinogenic	possibly carcinogenic
ortho-Phenylphenol	3	not classifiable	possibly carcinogenic
Silicon carbide, fibrous	2B	possibly carcinogenic	probably carcinogenic
2-Amino-5-nitrothiazole	3	not classifiable	not classifiable
Lead compounds, organic	3	not classifiable	not classifiable
Furan	2B	possibly carcinogenic	possibly carcinogenic
Beryllium and beryllium compounds	1	carcinogenic to humans	carcinogenic to humans
Diazomethane	3	not classifiable	possibly carcinogenic
Chromium (III) compounds	3	not classifiable	not classifiable
Aflatoxins	1	carcinogenic to humans	carcinogenic to humans
Lindane (see also Hexachlorocyclohexanes)	1	carcinogenic to humans	carcinogenic to humans
2,2',5,5'-Tetrachlorobenzidine	3	not classifiable	i don't know
Clonorchis sinensis (infection with)	1	carcinogenic to humans	carcinogenic to humans
Bisphenol A diglycidyl ether (Araldite)	3	not classifiable	not classifiable
2-Aminoanthraquinone	3	not classifiable	not classifiable
Electric fields, extremely low-frequency	3	not classifiable	not classifiable
Ciclosporin	1	carcinogenic to humans	carcinogenic to humans
Anaesthetics, volatile	3	not classifiable	probably carcinogenic
Methoxsalen (8-methoxypsoralen) plus ultraviolet A radiation	1	carcinogenic to humans	carcinogenic to humans
Cyclophosphamide	1	carcinogenic to humans	carcinogenic to humans
2,4-Dinitrotoluene	2B	possibly carcinogenic	possibly carcinogenic
Mineral oils, highly-refined	3	not classifiable	not classifiable
Erionite	1	carcinogenic to humans	carcinogenic to humans
Nitromethane	2B	possibly carcinogenic	possibly carcinogenic
Quercetin	3	not classifiable	not classifiable
N'-Nitrosoanatabine (NAT)	3	not classifiable	possibly carcinogenic
Sulfur mustard	1	carcinogenic to humans	carcinogenic to humans
Chloroform	2B	possibly carcinogenic	possibly carcinogenic
7-Nitrobenz[a]anthracene	3	not classifiable	probably carcinogenic
9-Nitroanthracene	3	not classifiable	not classifiable
Hydrochlorothiazide	1	carcinogenic to humans	probably carcinogenic
Chlornaphazine	1	carcinogenic to humans	carcinogenic to humans
Dimethyl sulfate	2A	probably carcinogenic	carcinogenic to humans
3,5-Dinitrotoluene	3	not classifiable	possibly carcinogenic
Busulfan	1	carcinogenic to humans	carcinogenic to humans
Vat Yellow 4	3	not classifiable	not classifiable
Chromium (VI) compounds	1	carcinogenic to humans	carcinogenic to humans
Ochratoxin A	2B	possibly carcinogenic	possibly carcinogenic
Naphtho[2,3-e]pyrene	3	not classifiable	possibly carcinogenic
4-Nitrobiphenyl	3	not classifiable	probably carcinogenic
Phenacetin	1	carcinogenic to humans	carcinogenic to humans
Magenta	2B	possibly carcinogenic	possibly carcinogenic
Thiotepa	1	carcinogenic to humans	carcinogenic to humans
5-Methylchrysene	2B	possibly carcinogenic	probably carcinogenic
Dulcin	3	not classifiable	possibly carcinogenic
Uranium, mixture of isotopes (see Radionuclides, alpha-particle-emitting, internally deposited)	1	carcinogenic to humans	carcinogenic to humans
Toremifene	3	not classifiable	possibly carcinogenic
Arsenic and inorganic arsenic compounds	1	carcinogenic to humans	carcinogenic to humans
Thorium-232 and its decay products	1	carcinogenic to humans	carcinogenic to humans
Ampicillin	3	not classifiable	i don't know
Benzo[ghi]fluoranthene	3	not classifiable	possibly carcinogenic
Phosphorus-32, as phosphate	1	carcinogenic to humans	carcinogenic to humans
Polymethylene polyphenyl isocyanate	3	not classifiable	not classifiable
Benzo[ghi]perylene	3	not classifiable	not classifiable
Cobalt metal with tungsten carbide	2A	probably carcinogenic	probably carcinogenic
1,2,3-Tris(chloromethoxy)propane	3	not classifiable	probably carcinogenic
Butylated hydroxyanisole (BHA)	2B	possibly carcinogenic	possibly carcinogenic
Fluorescent lighting	3	not classifiable	not classifiable
Zectran	3	not classifiable	not classifiable
1,3-Butadiene	1	carcinogenic to humans	carcinogenic to humans
Chlorendic acid	2B	possibly carcinogenic	possibly carcinogenic
para-Dichlorobenzene	2B	possibly carcinogenic	possibly carcinogenic
Fluorene	3	not classifiable	not classifiable
Iron-dextrin complex	3	not classifiable	i don't know
2,3,4,7,8-Pentachlorodibenzofuran	1	carcinogenic to humans	not classifiable
Sudan II	3	not classifiable	not classifiable
Pyrene	3	not classifiable	not classifiable
Mirex	2B	possibly carcinogenic	possibly carcinogenic
Lead	2B	possibly carcinogenic	probably carcinogenic
2-Methylfluoranthene	3	not classifiable	i don't know
1,2-Dihydroaceanthrylene	3	not classifiable	i don't know
Acetaldehyde	2B	possibly carcinogenic	i don't know
